Dance,Song Title,Artist/Group,Found,Feature
ECS,Back In Baby's Arms,Bigfoot,True,"[-8.17721329e+01  1.39419632e+02 -2.54958649e+01  3.95926018e+01
 -1.02107124e+01  3.91800919e+01 -1.79841232e+01  1.96109791e+01
 -4.39144278e+00  8.19049931e+00 -8.14078331e+00  1.00253754e+01
  5.74391847e-03  5.07857621e-01  4.70442086e-01  5.06997705e-01
  4.46816176e-01  5.15327692e-01  4.44918901e-01  5.13616085e-01
  5.36717534e-01  4.18749362e-01  4.63673741e-01  4.46397066e-01
  4.74728525e-01  1.69126196e+01  9.76246582e+00  1.51160504e+01
  1.77247103e+01  1.77976159e+01  1.84999294e+01  4.82236474e+01
  6.84211660e-02  1.32512019e+02]"
ECS,Back Up Against The Wall,Travis Tritt,True,"[-1.15164017e+02  1.35466858e+02 -2.54901409e+01  4.35237770e+01
 -1.81327972e+01  2.87187977e+01 -1.70185394e+01  2.53042660e+01
 -1.14708738e+01  1.67247086e+01 -5.47633410e+00  1.15063629e+01
 -4.66627169e+00  4.52876329e-01  4.56644475e-01  4.16436970e-01
  3.69700700e-01  3.52861911e-01  3.87589008e-01  4.53899324e-01
  3.68574530e-01  4.77947265e-01  4.86326665e-01  5.31939030e-01
  6.03919327e-01  1.80879935e+01  1.07843838e+01  1.50576521e+01
  1.77551408e+01  1.72422630e+01  1.79613297e+01  4.69567590e+01
  7.30872376e-02  1.47656250e+02]"
ECS,Because of You,The Mavericks,True,"[-7.97891846e+01  1.51798126e+02 -4.43254890e+01  3.36543961e+01
 -1.17052622e+01  2.89644051e+01 -1.83341408e+01  1.94002628e+01
 -2.58782101e+00  1.02262421e+01 -6.73668051e+00  1.38096867e+01
  4.46096754e+00  3.87775928e-01  3.99720609e-01  3.93380165e-01
  5.25660992e-01  4.86655831e-01  4.82040912e-01  5.07446647e-01
  4.53371465e-01  5.10275781e-01  4.34897125e-01  4.85140383e-01
  4.01936203e-01  1.82297148e+01  9.68008876e+00  1.49975000e+01
  1.74800647e+01  1.76896686e+01  2.06725278e+01  4.78643757e+01
  6.01009215e-02  1.20185320e+02]"
ECS,Billy B. Bad,George Jones,True,"[-7.47773743e+01  1.38518814e+02 -3.69537964e+01  5.53170471e+01
 -1.68716316e+01  3.32776413e+01 -1.20850458e+01  1.74688931e+01
 -1.24542751e+01  9.97639942e+00 -8.79182148e+00  7.24970818e+00
 -3.45928216e+00  6.12319052e-01  4.98242557e-01  4.65576410e-01
  4.73603040e-01  5.02592921e-01  4.19228047e-01  4.11103815e-01
  5.83382010e-01  4.66986269e-01  4.32539850e-01  4.45505142e-01
  4.92831677e-01  1.27590114e+01  9.96753402e+00  1.55930485e+01
  1.63407099e+01  1.67082766e+01  1.72852770e+01  4.86996854e+01
  6.43293540e-02  1.43554688e+02]"
ECS,Blue Collar Palace,Gord Bamford,True,"[-6.77372971e+01  1.46888794e+02 -3.53413277e+01  3.71211853e+01
 -1.00212708e+01  3.44483070e+01 -1.35118942e+01  1.30070124e+01
 -6.48891163e+00  1.22249441e+01 -7.03854084e+00  4.57693624e+00
  3.85638642e+00  4.19731498e-01  4.52484041e-01  4.27691489e-01
  4.86942619e-01  5.90904891e-01  4.33486879e-01  4.69367146e-01
  4.21889454e-01  5.12700200e-01  4.06223834e-01  4.09986556e-01
  5.59607506e-01  1.62859897e+01  1.03464670e+01  1.49202576e+01
  1.73474623e+01  1.83621751e+01  1.80655657e+01  4.63878022e+01
  6.14380261e-02  1.32512019e+02]"
ECS,Burnin' Love,Travis Tritt,True,"[-9.21353149e+01  1.37347946e+02 -3.82181473e+01  4.23480606e+01
 -1.99165325e+01  3.34462395e+01 -1.26699657e+01  2.43846569e+01
 -1.69300632e+01  2.03006668e+01 -8.19729996e+00  1.21001720e+01
 -7.98878384e+00  4.70404714e-01  4.90031004e-01  5.86861193e-01
  5.07282138e-01  4.45630252e-01  4.53086466e-01  5.24719000e-01
  4.48033959e-01  4.34483677e-01  5.83703458e-01  4.95085031e-01
  4.77794975e-01  1.62880631e+01  1.02964454e+01  1.43067615e+01
  1.56766882e+01  1.75830188e+01  1.69956599e+01  4.78880188e+01
  7.90667932e-02  1.47656250e+02]"
ECS,Crazy Bout You Baby,Billy Ray Cyrus,True,"[-8.44268799e+01  1.24503571e+02 -3.58893166e+01  5.95721283e+01
 -2.17437496e+01  3.77097435e+01 -1.52367887e+01  2.00718327e+01
 -1.08881016e+01  1.31687698e+01 -2.98975420e+00  9.67006969e+00
  3.18738371e-02  5.45839667e-01  5.17572999e-01  5.87492287e-01
  5.03726125e-01  4.51902211e-01  4.46457654e-01  4.07516390e-01
  4.03379351e-01  4.24940318e-01  5.30351579e-01  4.86112624e-01
  4.99988139e-01  1.65229959e+01  1.02160041e+01  1.46481000e+01
  1.61693579e+01  1.64359827e+01  1.60402790e+01  4.92834000e+01
  8.28691134e-02  1.51999081e+02]"
ECS,Ding Dang Darn It,Ken Domash,True,"[-1.25063446e+02  1.41644836e+02 -3.72821159e+01  4.92381897e+01
 -1.91693134e+01  3.72085114e+01 -1.40781736e+01  2.05987720e+01
 -6.69530249e+00  1.26973114e+01 -4.02240944e+00  3.58713627e+00
 -1.32580772e-01  4.62890804e-01  4.45648521e-01  3.61692518e-01
  3.31408113e-01  3.94436330e-01  3.83665383e-01  4.43676084e-01
  3.59406382e-01  4.28577065e-01  5.05606413e-01  4.86392885e-01
  5.58606386e-01  1.35470214e+01  1.25692999e+01  1.51214347e+01
  1.71915869e+01  1.76702669e+01  1.72452621e+01  4.71435938e+01
  6.77637626e-02  1.43554688e+02]"
ECS,Don't Drink the Water,Brad Paisley Feat Blake Shelton,True,"[-5.42909355e+01  1.65006699e+02 -4.40395622e+01  3.84002533e+01
 -1.19828424e+01  2.93600769e+01 -1.81887703e+01  1.12798157e+01
 -5.41513300e+00  9.62768936e+00 -4.54680538e+00  7.69182825e+00
  9.45405662e-01  3.77536207e-01  3.47929865e-01  5.23344398e-01
  3.57202947e-01  3.95241410e-01  2.97678977e-01  4.14149195e-01
  5.62929153e-01  4.18767065e-01  4.98448044e-01  3.66001874e-01
  4.49191809e-01  1.80500738e+01  1.00630836e+01  1.52816194e+01
  1.84024633e+01  1.88012479e+01  1.93625527e+01  4.81818114e+01
  5.78229686e-02  1.20185320e+02]"
ECS,Easy Money,Brad Paisley,True,"[-1.01440895e+02  1.45952606e+02 -3.39036179e+01  4.90916939e+01
 -1.35825214e+01  2.79101868e+01 -2.08981609e+01  1.21889315e+01
 -9.84112453e+00  8.26595020e+00 -1.79362714e+00  1.79821265e+00
 -6.43885791e-01  3.86352599e-01  3.97075355e-01  4.60914880e-01
  3.44991356e-01  3.50008965e-01  3.53429526e-01  3.81283879e-01
  4.81023014e-01  4.14802194e-01  4.94535506e-01  4.18371707e-01
  4.03628647e-01  1.63345815e+01  1.13267654e+01  1.55129140e+01
  1.89609628e+01  1.86704279e+01  1.87358240e+01  4.78122711e+01
  6.19949010e-02  1.26048018e+02]"
ECS,Even If Tried,Emilio,True,"[-5.28601265e+01  1.34928909e+02 -4.35164795e+01  4.47311325e+01
 -2.49887428e+01  3.29692154e+01 -1.71555729e+01  1.83918495e+01
 -1.21657810e+01  4.52333307e+00 -9.92716312e+00  4.72335291e+00
 -3.99795699e+00  4.19656485e-01  3.76433372e-01  4.05359685e-01
  3.06989491e-01  3.38853687e-01  4.38647985e-01  3.60827684e-01
  4.17678088e-01  4.58041966e-01  4.74238247e-01  4.84586060e-01
  4.28818554e-01  2.12861155e+01  1.10308514e+01  1.49893970e+01
  1.64266193e+01  1.61212568e+01  1.74161146e+01  4.71432066e+01
  8.05125517e-02  1.20185320e+02]"
ECS,Every Little Honky Tonk Bar,George Strait,True,"[-6.28244858e+01  1.43590393e+02 -3.17335186e+01  4.05346260e+01
 -1.34821272e+01  3.71242218e+01 -2.34635639e+01  2.22415199e+01
 -1.72668037e+01  1.80347538e+01 -1.25490360e+01  1.05360909e+01
 -8.90640831e+00  5.72357237e-01  4.42055613e-01  4.15642530e-01
  3.61450940e-01  4.35394913e-01  4.95850593e-01  3.70471269e-01
  4.52921778e-01  3.97903740e-01  4.95462835e-01  4.68361497e-01
  3.93302202e-01  1.20285263e+01  9.45646991e+00  1.49292830e+01
  1.80125628e+01  1.82392455e+01  1.84168663e+01  4.81972421e+01
  7.52227122e-02  1.23046875e+02]"
ECS,Fill In The Blank,Greg Bates,True,"[-9.04766693e+01  1.55414261e+02 -2.79116135e+01  4.39582710e+01
 -1.02073431e+01  3.86915817e+01 -1.41706924e+01  1.36531658e+01
 -1.62426913e+00  7.84312868e+00 -4.98826838e+00  8.77258682e+00
  1.03904653e+00  4.08013463e-01  4.63653147e-01  3.68912995e-01
  4.18847710e-01  3.84977907e-01  4.71097499e-01  5.43952346e-01
  5.02962112e-01  5.36293983e-01  4.88410592e-01  5.28571308e-01
  4.13536698e-01  1.66426022e+01  1.18580196e+01  1.53694641e+01
  1.70193624e+01  1.77419025e+01  1.88820357e+01  4.79599657e+01
  5.26599234e-02  1.26048018e+02]"
ECS,Good Time,Alan Jackson,True,"[-1.56535934e+02  1.42819778e+02 -4.39831581e+01  4.71663666e+01
 -1.02516584e+01  3.16823292e+01 -1.21081562e+01  1.44853439e+01
 -6.48001051e+00  1.11866999e+01  3.95882338e-01  2.18794370e+00
  6.62844300e-01  4.20335293e-01  4.30752486e-01  5.05314469e-01
  4.17345971e-01  3.97867829e-01  3.51222932e-01  4.18048292e-01
  4.62040067e-01  4.96426523e-01  5.48354805e-01  4.47559565e-01
  6.17856145e-01  1.35055474e+01  1.03262041e+01  1.44256080e+01
  1.73143510e+01  1.84122765e+01  1.74169887e+01  4.51280596e+01
  6.64075727e-02  1.32512019e+02]"
ECS,Gotta Be Good,Kenny Davin Fine & The Tennessee Texans,True,"[-7.47887039e+01  1.53997284e+02 -3.41232948e+01  4.79653397e+01
 -2.17777824e+01  3.07594814e+01 -1.77401695e+01  2.04965801e+01
 -5.40454912e+00  1.01338606e+01 -3.91967916e+00  5.29638243e+00
 -7.41458952e-01  4.50964063e-01  5.08848011e-01  5.20563841e-01
  5.05000830e-01  5.39645433e-01  3.99917781e-01  4.18739289e-01
  3.95765871e-01  3.96043628e-01  4.03644204e-01  4.67810839e-01
  5.78457594e-01  1.95056057e+01  1.01430106e+01  1.44909663e+01
  1.76930263e+01  1.77177250e+01  1.82428755e+01  4.80051940e+01
  6.00810804e-02  1.39674831e+02]"
ECS,Here For A Good Time,George Strait,True,"[-8.44073639e+01  1.62027237e+02 -3.49387398e+01  4.44533005e+01
 -5.39814043e+00  3.23087730e+01 -1.96787834e+01  1.70700531e+01
 -8.60806465e+00  6.79257870e+00 -1.07261496e+01  5.49916935e+00
 -3.14232683e+00  4.00326431e-01  5.07397294e-01  3.90929431e-01
  3.74686956e-01  3.44593585e-01  4.46435928e-01  5.36247551e-01
  4.33148503e-01  5.02675474e-01  4.21488047e-01  5.03708899e-01
  4.23213392e-01  1.31769938e+01  9.83166657e+00  1.59758022e+01
  1.78133143e+01  1.81902282e+01  1.94598312e+01  4.67846869e+01
  5.64259627e-02  1.29199219e+02]"
ECS,Hey Y'All,Chris Cagle,True,"[-7.10232162e+01  1.45507019e+02 -4.68226814e+01  5.49410667e+01
 -1.56824799e+01  3.67668343e+01 -1.77162762e+01  1.86941719e+01
 -6.20226574e+00  9.08476639e+00 -3.07926059e+00  4.22671461e+00
 -2.10590100e+00  4.66414124e-01  4.57036436e-01  4.40774113e-01
  5.28976560e-01  4.85036224e-01  3.98940235e-01  3.82406175e-01
  3.58931422e-01  4.53894407e-01  4.79467571e-01  4.64326978e-01
  5.83719075e-01  1.71835847e+01  1.02337477e+01  1.53502382e+01
  1.60125288e+01  1.60476871e+01  1.83083535e+01  4.98006108e+01
  6.86114521e-02  1.39674831e+02]"
ECS,Hole In My Head,Amber Lawrence,True,"[-8.92466049e+01  1.57512268e+02 -2.36182251e+01  5.11605873e+01
 -1.24729128e+01  3.18267155e+01 -1.70725536e+01  1.55632200e+01
 -9.98925591e+00  4.86355686e+00 -4.70642138e+00  1.98788691e+00
 -4.22368860e+00  3.03991586e-01  4.17140275e-01  4.89133745e-01
  4.33149457e-01  4.32352960e-01  3.75803530e-01  4.17304397e-01
  4.35033143e-01  3.99185985e-01  4.69656408e-01  3.75167251e-01
  3.64939481e-01  1.44998786e+01  1.15373558e+01  1.63180007e+01
  1.76702518e+01  1.79508300e+01  1.84901949e+01  4.76707545e+01
  4.90922957e-02  1.43554688e+02]"
ECS,Honey I Do,Danni Leigh,True,"[-8.82782059e+01  1.47551971e+02 -3.08354778e+01  5.56042709e+01
 -9.95004559e+00  3.07546959e+01 -1.00885849e+01  1.29391012e+01
 -1.11659994e+01  4.94616890e+00 -1.11759019e+00  1.63505244e+00
 -4.98956919e+00  4.21900570e-01  3.91666293e-01  3.71071517e-01
  3.56670797e-01  3.41480702e-01  4.25618470e-01  3.72755021e-01
  4.40972567e-01  5.23558617e-01  4.87141758e-01  5.59043586e-01
  4.21911955e-01  1.65984597e+01  9.88230679e+00  1.56196758e+01
  1.72119520e+01  1.74605866e+01  1.68021337e+01  4.74109873e+01
  5.56901394e-02  1.43554688e+02]"
ECS,Honky Tonk Habits,Emilio,True,"[-1.20320770e+02  1.59525208e+02 -4.19017105e+01  3.86353989e+01
 -6.55151367e+00  2.59328079e+01 -8.88755798e+00  1.31615076e+01
 -9.61165965e-01  8.55093384e+00 -5.10427427e+00  5.03076315e+00
  4.60105562e+00  4.18405831e-01  4.19059396e-01  4.61107761e-01
  4.26471531e-01  4.74339664e-01  4.00373995e-01  3.87003690e-01
  3.65649760e-01  3.74061614e-01  4.26151812e-01  4.24285024e-01
  5.10031581e-01  1.56157803e+01  1.07423129e+01  1.48699886e+01
  1.81183588e+01  1.71855623e+01  1.83697880e+01  4.57196995e+01
  5.56079404e-02  1.32512019e+02]"
ECS,Honky Tonk Highway,Luke Combs,True,"[-5.43367844e+01  1.49585831e+02 -3.11296253e+01  4.26948471e+01
 -4.16217422e+00  3.21014519e+01 -1.45280905e+01  1.61557178e+01
 -1.20510035e+01  1.74875031e+01 -5.98881340e+00  7.31427336e+00
 -4.26199102e+00  4.65604365e-01  4.63587791e-01  5.06135285e-01
  5.46893358e-01  4.20123726e-01  4.22045439e-01  3.81972373e-01
  4.23536092e-01  4.00263786e-01  3.97116601e-01  4.88923252e-01
  4.20855343e-01  1.27561567e+01  9.63692809e+00  1.63047601e+01
  1.77159742e+01  1.79742905e+01  1.72941876e+01  4.26286361e+01
  5.64503389e-02  1.32512019e+02]"
ECS,Honky-Tonk Cool,Gil Grand,True,"[-1.21904053e+02  1.46862137e+02 -1.60929394e+01  3.87272949e+01
 -9.38184452e+00  3.49229012e+01 -1.92550106e+01  1.81463280e+01
 -2.80811501e+00  1.26426611e+01 -3.77266455e+00  9.56356239e+00
 -1.65290821e+00  4.91170496e-01  4.84490842e-01  4.50390518e-01
  4.74832773e-01  5.20206392e-01  4.73893732e-01  5.12084186e-01
  4.82956171e-01  5.23716390e-01  4.75264788e-01  4.81203258e-01
  5.86550951e-01  1.55973727e+01  1.04809270e+01  1.51996075e+01
  1.85586957e+01  1.78461428e+01  1.90437629e+01  4.66256847e+01
  5.39813440e-02  1.29199219e+02]"
ECS,How I Got to Be This Way,Justin Moore,True,"[-8.73342056e+01  1.47328735e+02 -4.16023712e+01  4.22887192e+01
 -1.48533039e+01  3.36242676e+01 -8.66407299e+00  1.21285038e+01
 -1.79276109e-01  1.15931396e+01  6.39575183e-01  1.83594501e+00
 -1.32037830e+00  4.88427401e-01  4.51403975e-01  3.94269824e-01
  4.74361360e-01  3.34361017e-01  3.22816133e-01  4.24634516e-01
  4.61948633e-01  5.96533358e-01  4.60197061e-01  4.29222316e-01
  4.64427978e-01  1.77045819e+01  1.15803823e+01  1.62368440e+01
  1.75803631e+01  1.77083773e+01  1.67542251e+01  4.83148498e+01
  6.32619002e-02  1.32512019e+02]"
ECS,I Don't Want Nobody To Have My Love But You,Ronnie Milsap,True,"[-1.09646469e+02  1.40425842e+02 -3.89949493e+01  5.08072166e+01
 -1.11210079e+01  3.13247395e+01 -1.50987978e+01  1.49101334e+01
 -5.07476950e+00  1.00543098e+01 -5.79499960e+00  7.08528900e+00
  5.51699448e+00  3.31351608e-01  3.49687934e-01  5.01345634e-01
  4.04607356e-01  4.00055438e-01  4.42596138e-01  4.38784748e-01
  6.03858054e-01  4.56525266e-01  3.94105762e-01  3.97991687e-01
  3.64155948e-01  1.53525737e+01  1.14066062e+01  1.67476443e+01
  1.87226171e+01  1.85473009e+01  1.93889628e+01  4.73930171e+01
  6.11540142e-02  1.26048018e+02]"
ECS,If It Ain't One Thing,Randy Travis,True,"[-1.13554298e+02  1.67876373e+02 -4.46469002e+01  3.73187599e+01
 -6.72145891e+00  2.66296406e+01 -2.26472187e+01  1.06863308e+01
 -3.78722358e+00  5.32387495e+00 -8.49353313e+00  2.47792983e+00
  9.63295102e-01  3.62282336e-01  3.86785418e-01  4.39141065e-01
  3.31128061e-01  4.01262552e-01  4.28415775e-01  4.95317638e-01
  6.17826879e-01  4.70533162e-01  4.95175064e-01  4.39272702e-01
  4.00613278e-01  1.58795826e+01  1.08139452e+01  1.53759277e+01
  1.75238981e+01  1.69509311e+01  2.01563742e+01  4.52528888e+01
  5.57116813e-02  1.43554688e+02]"
ECS,It's Chitlin' Time,Kentucky Headhunters,True,"[-1.14248367e+02  1.28602295e+02 -3.71867943e+01  4.62339935e+01
 -8.26187801e+00  2.49008598e+01 -1.57054424e+01  1.02096453e+01
 -9.31832123e+00  4.33970928e+00 -8.88870239e+00  4.83850527e+00
 -1.13657594e+00  4.48225141e-01  4.63388175e-01  4.40036684e-01
  4.59488988e-01  5.28109252e-01  4.53209877e-01  4.72984493e-01
  4.89503890e-01  4.82925236e-01  4.11116600e-01  4.03600454e-01
  4.75438416e-01  1.91526256e+01  9.80905446e+00  1.45872858e+01
  1.48574498e+01  1.57356472e+01  1.69878787e+01  4.74021963e+01
  7.57064583e-02  1.39674831e+02]"
ECS,Jim and Jack and Hank,Alan Jackson,True,"[-1.05497169e+02  1.53568481e+02 -3.16991997e+01  4.69902725e+01
 -1.28436241e+01  2.88768845e+01 -1.53978815e+01  1.88278618e+01
 -6.45674419e+00  1.00623684e+01 -3.97573304e+00  4.34099102e+00
 -4.27259779e+00  4.41767067e-01  4.18047160e-01  3.76840085e-01
  4.49700564e-01  5.46509862e-01  4.26821738e-01  4.32269603e-01
  4.49499220e-01  4.80886221e-01  4.52709705e-01  4.57225978e-01
  6.11098230e-01  1.55569467e+01  9.95922361e+00  1.50876461e+01
  1.74649615e+01  1.79462304e+01  1.84473003e+01  4.70103372e+01
  5.74537342e-02  1.23046875e+02]"
ECS,Jukebox,Michael Martin Murphy,True,"[-1.71693832e+02  1.27821861e+02 -3.14545765e+01  5.10604439e+01
 -1.22819471e+01  3.53818283e+01 -1.33607235e+01  1.45729122e+01
 -1.06463528e+01  5.96171474e+00 -9.76262760e+00  3.08139706e+00
 -3.31206989e+00  4.75234985e-01  4.12934482e-01  4.56566811e-01
  5.06950915e-01  4.38782632e-01  3.98159444e-01  3.56992275e-01
  4.21095580e-01  3.52487862e-01  3.91844481e-01  4.28648680e-01
  3.98937106e-01  1.31720823e+01  1.04914932e+01  1.61698878e+01
  1.74666179e+01  1.73349969e+01  1.77303725e+01  4.57161274e+01
  7.65668084e-02  1.51999081e+02]"
ECS,Knock Yourself Out,Lee Roy Parnell,True,"[-1.13745583e+02  1.62171967e+02 -4.69892654e+01  4.53515968e+01
 -8.89262390e+00  2.90301743e+01 -1.58248854e+01  1.23759069e+01
 -1.68735731e+00  4.76913023e+00 -1.82058835e+00  5.49002075e+00
  1.14303470e+00  4.12433684e-01  4.67293561e-01  4.17041034e-01
  4.67851669e-01  5.95088542e-01  4.41652626e-01  4.67125952e-01
  4.74744707e-01  5.06611943e-01  4.58265692e-01  4.59748685e-01
  5.32714963e-01  1.51768644e+01  9.19272440e+00  1.45488126e+01
  1.69789654e+01  1.72877429e+01  1.91766200e+01  4.64039589e+01
  5.73681338e-02  1.39674831e+02]"
ECS,Lil' Ol' Lonesome Dixie Town,Billy Currington,True,"[-3.16779041e+01  1.52437408e+02 -3.93675156e+01  3.59262238e+01
 -2.31255455e+01  3.39564819e+01 -2.23916016e+01  1.81959133e+01
 -7.05566931e+00  1.10992479e+01 -4.88209057e+00  1.02523050e+01
 -1.61416698e+00  3.57316136e-01  4.03180331e-01  4.11899447e-01
  4.75520641e-01  3.59516561e-01  4.31048214e-01  4.43781555e-01
  4.49638873e-01  5.01981854e-01  4.37803656e-01  4.96462703e-01
  3.38522673e-01  1.41069209e+01  1.03329034e+01  1.45888501e+01
  1.67386804e+01  1.69682076e+01  1.86827126e+01  4.80200042e+01
  6.91384708e-02  1.56605114e+02]"
ECS,Little Deuce Coupe,James House & The Beach Boys,True,"[-7.18251953e+01  1.35594910e+02 -3.50157776e+01  5.29441376e+01
 -2.13538113e+01  3.24662552e+01 -1.83781548e+01  2.09252815e+01
 -8.48688412e+00  9.33913040e+00 -1.26701832e+01  1.11362429e+01
 -5.16311550e+00  4.37719494e-01  4.00093108e-01  3.82963330e-01
  5.17062187e-01  4.09964442e-01  3.92430395e-01  3.36456358e-01
  4.16073501e-01  6.21742964e-01  4.94909227e-01  4.66393769e-01
  4.15287346e-01  1.15634815e+01  1.08284831e+01  1.58437331e+01
  1.75832736e+01  1.63458993e+01  1.81827878e+01  5.03329411e+01
  8.05439196e-02  1.32512019e+02]"
ECS,Little Deuce Coupe,The Beach Boys & James House,True,"[-7.18251953e+01  1.35594910e+02 -3.50157776e+01  5.29441376e+01
 -2.13538113e+01  3.24662552e+01 -1.83781548e+01  2.09252815e+01
 -8.48688412e+00  9.33913040e+00 -1.26701832e+01  1.11362429e+01
 -5.16311550e+00  4.37719494e-01  4.00093108e-01  3.82963330e-01
  5.17062187e-01  4.09964442e-01  3.92430395e-01  3.36456358e-01
  4.16073501e-01  6.21742964e-01  4.94909227e-01  4.66393769e-01
  4.15287346e-01  1.15634815e+01  1.08284831e+01  1.58437331e+01
  1.75832736e+01  1.63458993e+01  1.81827878e+01  5.03329411e+01
  8.05439196e-02  1.32512019e+02]"
ECS,Love Done Gone,Billy Currington,True,"[-3.82336807e+01  1.47766586e+02 -4.58237762e+01  4.95568352e+01
 -2.07689533e+01  3.77298470e+01 -2.23557625e+01  1.85861664e+01
 -7.92953873e+00  4.40397882e+00 -4.55350733e+00  9.53262329e+00
 -3.02652568e-01  4.74929869e-01  3.84111673e-01  3.81317765e-01
  5.40642321e-01  4.14582998e-01  4.23838526e-01  3.12093288e-01
  4.55477208e-01  5.10850847e-01  3.99429619e-01  4.62251067e-01
  3.79972100e-01  1.53688152e+01  9.73890984e+00  1.57808355e+01
  1.80241940e+01  1.79435547e+01  1.94311948e+01  4.93713153e+01
  7.61395623e-02  1.26048018e+02]"
ECS,Movin' Out To The Country,Deryl Dodd,True,"[-8.66744614e+01  1.34271774e+02 -3.55338821e+01  6.90839691e+01
 -7.08757305e+00  3.60704803e+01 -1.71132603e+01  1.25904131e+01
 -1.10860312e+00  6.96801376e+00 -6.42357922e+00  5.58546925e+00
 -8.12068701e-01  5.32679200e-01  5.02185404e-01  4.50557500e-01
  4.70688671e-01  5.03015459e-01  4.24153090e-01  4.24344420e-01
  4.23434466e-01  4.54674274e-01  5.25244355e-01  4.85538960e-01
  5.74895263e-01  1.64303962e+01  1.11147273e+01  1.65493946e+01
  1.70501540e+01  1.72168353e+01  1.81489953e+01  4.96592791e+01
  7.03327191e-02  1.23046875e+02]"
ECS,Never Loved Before,Alan Jackson,True,"[-1.61279800e+02  1.44764145e+02 -2.61274796e+01  4.65805321e+01
 -1.27218237e+01  2.71806068e+01 -1.14784727e+01  1.97112255e+01
 -2.17241120e+00  5.66996098e+00  5.62396145e+00  9.38352871e+00
  5.76245010e-01  3.32138091e-01  2.96954751e-01  3.44798237e-01
  4.62133348e-01  3.56738538e-01  3.25504571e-01  3.05755675e-01
  4.23977226e-01  4.53148246e-01  4.00264502e-01  5.58766901e-01
  4.24506754e-01  1.43945352e+01  9.81609339e+00  1.50845071e+01
  2.06913338e+01  1.90179324e+01  2.07097279e+01  4.59458325e+01
  5.60319741e-02  1.35999178e+02]"
ECS,On Line,Brad Paisley,True,"[-7.47417984e+01  1.76882904e+02 -4.57412872e+01  4.00974731e+01
 -1.44957418e+01  2.53282280e+01 -1.21811390e+01  6.09797382e+00
 -4.81599522e+00 -9.77645755e-01 -3.20383501e+00 -5.96883237e-01
  4.66885567e+00  3.37575495e-01  3.49420398e-01  5.70998311e-01
  4.08672094e-01  4.28196013e-01  3.29066485e-01  4.37109560e-01
  5.25774300e-01  3.99125099e-01  4.75133181e-01  3.70880544e-01
  4.34250623e-01  1.55334790e+01  1.01771534e+01  1.51275141e+01
  1.80021295e+01  1.79665948e+01  1.78777917e+01  4.72136050e+01
  5.26453733e-02  1.32512019e+02]"
